%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1597380949406915405,30952,1596774768828790903,imu_link,-0.656534660693,-0.748733175757,-0.0248025519128,0.0880096826944,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.07,-0.04,-0.17,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.63292882813,0.4550596875,-9.0782109375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949426884340,30953,1596774768848792076,imu_link,-0.655728073236,-0.749539942349,-0.0301419731384,0.0854519177647,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.02,0.12,-0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.19294335937,0.813974609375,-8.43660742187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949447206460,30954,1596774768868782043,imu_link,-0.656241533293,-0.748974772957,-0.0366910875175,0.0838904258696,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.02,0.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.16971289062,-0.1486221875,-10.4522000781,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949467958492,30955,1596774768889226913,imu_link,-0.657002921181,-0.747582119455,-0.0418815513542,0.087829789292,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.04,0.13,0.17,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.14596398437,-1.06295507812,-10.3564383594,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949487368850,30956,1596774768908807992,imu_link,-0.658593500167,-0.745462688187,-0.0446289528492,0.0924566851354,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.12,0.08,0.23,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.93030859375,-2.27912890625,-9.95921875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949506379876,30957,1596774768928715944,imu_link,-0.659521347633,-0.744079302232,-0.043179760199,0.0975350824828,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.3,-0.09,0.09,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.07802929688,-2.86787195312,-11.4339492187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949527256455,30958,1596774768948795080,imu_link,-0.659398198495,-0.744244698029,-0.0396115896333,0.098614234491,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.26,-0.06,-0.16,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.17786914062,-2.32700976562,-12.0372480469,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949547071730,30959,1596774768968805074,imu_link,-0.657654254694,-0.746117679903,-0.0351678434595,0.0977880964471,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.06,-0.04,-0.29,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.42225304687,0.086185546875,-13.100203125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949567186366,30960,1596774768988682031,imu_link,-0.657264975122,-0.746667141134,-0.0348100001185,0.0963285872492,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.12,0.06,-0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.915234375,-0.9913253125,-13.0427460937,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949589421863,30961,1596774769008800983,imu_link,-0.656933143931,-0.746982510273,-0.0331479593157,0.0967325516271,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.16,0.02,-0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.37987023437,-0.541245234375,-13.3350108594,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949606939859,30962,1596774769028698921,imu_link,-0.656362391624,-0.747431139492,-0.0331810488972,0.0971294011784,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.1,0.06,-0.07,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.84820117187,-1.19242492187,-12.7458847656,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949626635265,30963,1596774769048717975,imu_link,-0.65557412754,-0.748141141867,-0.0337738298387,0.0967818348875,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.09,0.13,-0.11,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.05286046875,-2.01099609375,-12.4681757812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949647096245,30964,1596774769068635940,imu_link,-0.654840817009,-0.748874238865,-0.0317708242021,0.0967548111104,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.06,0.39,-0.19,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.35929796875,-1.62794921875,-10.4426239062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949666295836,30965,1596774769088486909,imu_link,-0.653092771938,-0.750766254753,-0.0243669986287,0.0960526488173,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.19,0.47,-0.33,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.01047765625,-0.05745703125,-10.4380273437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949686088632,30966,1596774769108438014,imu_link,-0.650159799563,-0.753071260265,-0.0255208457141,0.0975940491527,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.44,0.57,-0.33,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.96311523437,-0.1915234375,-9.01615734375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949706590173,30967,1596774769128485918,imu_link,-0.647098056928,-0.755052328353,-0.0288570918197,0.101623591852,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.33,0.39,-0.28,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.73328710937,0.090782109375,-8.17345421875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949727361822,30968,1596774769149080038,imu_link,-0.644924469904,-0.756751497171,-0.0315704736043,0.101994631451,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.14,0.15,-0.23,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.63752539062,0.1103175,-7.79040734375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949746974220,30969,1596774769168484926,imu_link,-0.642725503905,-0.758681823762,-0.032119519667,0.101361498505,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.21,-0.04,-0.26,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.10216125,0.627047734375,-8.24508398437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949766524415,30970,1596774769188354015,imu_link,-0.641296150598,-0.760060344319,-0.0348458851333,0.0991629190353,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.18,-0.16,-0.17,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.3406640625,0.340145625,-8.51321679687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949787152248,30971,1596774769209064960,imu_link,-0.641455779925,-0.760568005366,-0.0351385495142,0.0940003933628,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.05,-0.23,-0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.89556359375,-0.1103175,-8.22593164062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949805940499,30972,1596774769228439092,imu_link,-0.641574167574,-0.761193086099,-0.0334179491111,0.0886053827606,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.04,-0.28,-0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.51251671875,-0.340145625,-7.90034179687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949825966472,30973,1596774769248383045,imu_link,-0.642063664175,-0.761500920346,-0.031267333336,0.0830238117936,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.14,-0.26,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.426331171875,0.1103175,-7.45983789062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949846805770,30974,1596774769268536090,imu_link,-0.643413509886,-0.760967391963,-0.0299867179979,0.077771977009,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.09,-0.25,0.13,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.15412023437,-0.598702265625,-7.56057921875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949867171106,30975,1596774769288554906,imu_link,-0.643910602515,-0.760781419783,-0.0272243857773,0.076482678433,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.07,-0.24,0.07,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.59922070312,-0.679908203125,-7.93404992187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949886633894,30976,1596774769308489084,imu_link,-0.643402475938,-0.761133030058,-0.0252183800843,0.0779345739567,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.17,-0.14,-0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.63292882813,-0.3064375,-7.6226328125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949905936669,30977,1596774769328357934,imu_link,-0.642500796532,-0.761792891914,-0.0237273879786,0.0793809003761,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.26,-0.11,-0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.81947265625,-0.330569453125,-7.40736046875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949926965441,30978,1596774769348257064,imu_link,-0.641771364644,-0.762225161796,-0.0220115105134,0.0815954144161,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.33,-0.13,-0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.01099609375,-0.24898046875,-8.1588984375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949946617214,30979,1596774769368345022,imu_link,-0.640368505504,-0.763052862282,-0.0210581493641,0.0850591609807,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.43,-0.06,-0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.26955273437,-1.34564367188,-8.71929601562,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949967552436,30980,1596774769388323068,imu_link,-0.638487112264,-0.763813395866,-0.0187657825557,0.0925805010487,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.39,0.05,-0.16,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.27912890625,-1.67123351562,-8.48946789062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380949986633415,30981,1596774769408392906,imu_link,-0.635906855094,-0.765106409687,-0.016769142446,0.0997669753074,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.26,0.07,-0.26,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.23622765625,-1.58504796875,-8.70971984375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950005868122,30982,1596774769428261041,imu_link,-0.632942193335,-0.766845539802,-0.0165551943874,0.105157137277,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.09,0.09,-0.31,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.3365859375,-1.66165734375,-8.70014367187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950026845372,30983,1596774769448270082,imu_link,-0.629883857063,-0.768725407643,-0.0169869283665,0.109631284408,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.06,-0.31,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.50397742188,-1.81947265625,-9.20270117187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950046142563,30984,1596774769468168020,imu_link,-0.626708900688,-0.770548184249,-0.0181359302765,0.11472810284,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.11,0.1,-0.38,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.85829578125,-2.03972460937,-9.1885284375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950066775563,30985,1596774769488312005,imu_link,-0.622289414341,-0.773148193005,-0.0202941037634,0.120772123456,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.21,0.1,-0.52,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.53768554687,-1.92021398437,-9.73437023437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950086347539,30986,1596774769508379936,imu_link,-0.617271058635,-0.776758756467,-0.0223699473655,0.122970971694,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.29,0.09,-0.66,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.23622765625,-0.2681328125,-9.95423914062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950105806417,30987,1596774769527964115,imu_link,-0.61333796118,-0.780326620997,-0.0294407818016,0.118491140196,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.33,0.08,-0.53,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.20251953125,0.196503046875,-10.0595770312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950125450021,30988,1596774769547996044,imu_link,-0.610219699637,-0.783189679769,-0.037250042523,0.113394347345,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.3,0.11,-0.44,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.0301484375,0.119893671875,-10.6437235156,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950147448153,30989,1596774769568546056,imu_link,-0.606316475687,-0.786549537424,-0.0408498245945,0.109779088712,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.03,0.09,-0.53,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.82497070312,0.392623046875,-11.7737117969,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950166264538,30990,1596774769588053941,imu_link,-0.602560012431,-0.789434784061,-0.0438150026071,0.108602019686,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.11,0.04,-0.51,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.838625,0.239404296875,-12.6263741406,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950186226981,30991,1596774769608067989,imu_link,-0.599760825054,-0.791954285738,-0.0438461885621,0.105701815409,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.09,-0.02,-0.42,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.9872471875,0.93846484375,-14.0673964844,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950207209815,30992,1596774769628531932,imu_link,-0.598853305574,-0.792576411556,-0.0436005234156,0.106284263208,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.18,0.1,-0.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.36531445312,-0.186543828125,-14.3068007812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950227666188,30993,1596774769648989915,imu_link,-0.599284498261,-0.791884900027,-0.0450164244271,0.108397033105,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.03,0.29,0.03,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.9489425,-1.69038585937,-13.3924678906,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950247082759,30994,1596774769667967081,imu_link,-0.600757378588,-0.790391079714,-0.047488286165,0.110078952838,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.19,0.42,0.09,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.86275695312,-3.29918273437,-11.9702148437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950266116334,30995,1596774769688008069,imu_link,-0.601094641288,-0.789683989808,-0.0465787038973,0.113643533906,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.28,0.46,-0.13,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.82904882812,-3.7875675,-10.7969422656,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950287226858,30996,1596774769708401918,imu_link,-0.59832636845,-0.791135921179,-0.0421822505117,0.119708682971,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.22,0.47,-0.57,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.61837304687,-3.030666875,-10.1028613281,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950305844205,30997,1596774769727907896,imu_link,-0.593517266805,-0.794256912961,-0.038310552594,0.124199483808,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.26,0.48,-0.81,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.28320703125,-1.4509815625,-8.82463390625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950326452631,30998,1596774769748006105,imu_link,-0.588833765665,-0.797773581423,-0.0383799745567,0.123931782645,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.21,0.35,-0.79,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.9489425,-0.790225703125,-7.89574523437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950346667100,30999,1596774769768043994,imu_link,-0.583617888502,-0.801482076274,-0.0414699633067,0.123680571536,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.18,0.16,-0.76,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.27912890625,0.368874140625,-7.61305664062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950365983210,31000,1596774769788017034,imu_link,-0.579404700655,-0.804707843308,-0.0468338764688,0.120590496276,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.22,-0.05,-0.57,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.04470421875,1.21617382812,-7.00018164062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950386388199,31001,1596774769808060884,imu_link,-0.578053715334,-0.806303941905,-0.0511425440637,0.114508932589,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.2,-0.31,-0.29,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.99184375,1.1108359375,-7.24456554687,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950407485319,31002,1596774769828669071,imu_link,-0.577797071814,-0.807191007087,-0.0525516582149,0.108772906091,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.43,-0.15,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.915234375,0.12946984375,-7.51729492187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950426380314,31003,1596774769847822904,imu_link,-0.577717718509,-0.807852568326,-0.0505937697578,0.105151015359,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.11,-0.43,-0.13,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.96809484375,0.20607921875,-7.847864375,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950445504088,31004,1596774769867659091,imu_link,-0.577819817458,-0.808298013337,-0.0491824723186,0.101782437608,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.11,-0.39,-0.04,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.96311523437,-0.47880859375,-7.694645625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950465479725,31005,1596774769887752056,imu_link,-0.577994240746,-0.808568801012,-0.0468421172383,0.0997244591201,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.04,-0.37,-0.08,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.88650585937,-0.852279296875,-7.9290703125,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950485735035,31006,1596774769907736063,imu_link,-0.577548702034,-0.809161862386,-0.0442822002171,0.0986593329778,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.0,-0.27,-0.19,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.85318078125,-0.522092890625,-7.81415625,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950505948317,31007,1596774769927922964,imu_link,-0.576271724745,-0.810202685417,-0.0433698150888,0.0979875856526,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.01,-0.16,-0.23,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.07343273437,-0.526689453125,-7.78083117187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950526794806,31008,1596774769947762966,imu_link,-0.574670085871,-0.811299133093,-0.0439210165313,0.0980762629525,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.07,-0.09,-0.24,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.43732726563,-0.464635859375,-7.6992421875,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950546338089,31009,1596774769967721939,imu_link,-0.573045371062,-0.81222893645,-0.0454274700065,0.099194266301,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.07,-0.07,-0.22,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.67175195312,-1.01047765625,-7.72797070312,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950567401558,31010,1596774769988300085,imu_link,-0.57127403413,-0.813130348876,-0.0459412162832,0.101756662249,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.1,-0.1,-0.29,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.374890625,-0.579549921875,-7.93864648437,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950586822458,31011,1596774770008393049,imu_link,-0.569401044328,-0.814313208423,-0.0475386057826,0.10206140439,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.16,-0.09,-0.29,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.13548632812,0.273112421875,-8.73844835937,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950605320564,31012,1596774770027686119,imu_link,-0.568222320954,-0.815146696856,-0.0518590216217,0.0998493788203,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,-0.19,0.0,-0.16,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.01597570313,0.852279296875,-8.39370617187,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950626183739,31013,1596774770047633886,imu_link,-0.568060187704,-0.815311648799,-0.0552547188505,0.0975779407571,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.04,-0.02,0.01,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.15056054687,0.373470703125,-9.33676757812,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950645493147,31014,1596774770067589998,imu_link,-0.568715633571,-0.814162656866,-0.0591070284236,0.101034922119,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.17,0.01,0.14,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.20342101562,-0.603298828125,-9.56199914062,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950664989934,31015,1596774770087491035,imu_link,-0.569520517269,-0.812992653304,-0.0584378133195,0.106180732987,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.14,-0.05,0.1,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,3.04024304688,-1.00090148437,-10.0454042969,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950685325668,31016,1596774770107558965,imu_link,-0.57007386029,-0.812350124026,-0.0549429725074,0.109928793229,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.2,-0.12,-0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,2.63804382812,-1.2977628125,-10.8114980469,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
1597380950707051807,31017,1596774770128535985,imu_link,-0.569885585483,-0.812728477221,-0.0494675452989,0.110705933597,0.0025,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0025,0.18,-0.22,-0.1,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,1.52261132812,-0.3784503125,-11.9414863281,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04
